IMDb_ID,Year,Title,Genres,Production Companies,Director,Cast,Budget,Revenue,Rating
tt1074638,2012,Skyfall,"['Action', 'Adventure', 'Thriller']","['Metro-Goldwyn-Mayer', 'Eon Productions', 'Danjaq', 'Columbia Pictures', 'B23']",Sam Mendes,"['Daniel Craig', 'Judi Dench', 'Javier Bardem', 'Naomie Harris', 'Ralph Fiennes', 'Ben Whishaw', 'Albert Finney', 'Bérénice Marlohe', 'Rory Kinnear', 'Ola Rapace', 'Helen McCrory', 'Nicholas Woodeson', 'Bill Buckhurst', 'Elize du Toit', 'Ian Bonar', 'Gordon Milne', 'Peter Basham', 'Ben Loyd-Holmes', 'Tonia Sotiropoulou', 'Wolf Blitzer', 'Orion Lee', 'Dave Wong', 'Roger Yuan', 'Yang Liang', 'Yennis Cheung', 'Chooye Bay', 'Milorad Kapor', 'Huw Edwards', 'Elio Lo Tauro', 'Amir Boutrous', 'Nicholas Goh', 'Khan Bonfils', 'Kurt Egyiawan', 'Oliver Johnstone', 'Harry Kershaw', 'Burt Caesar', 'Crispin Letts', 'Beatrice Curnew', 'Jim Conway', 'Ross Waiton', 'Jens Hultén', 'Michael Pink', 'Jo Cameron Brown', ""Anthony O'Donnell"", 'Hannah Stokely', 'Wayne Gordon', 'Tom Wu', 'Jake Fairbrother', 'Christopher Sciueref', 'Daniel Adegboyega', 'Selva Rasalingam', 'Steve Barnett', 'Lee Nicholas Harris', 'Duncan Casey', 'Angela Tran', 'Tom Coulston']",200000000,1142471295,7.224
tt1345836,2012,The Dark Knight Rises,"['Action', 'Crime', 'Drama', 'Thriller']","['Syncopy', 'Legendary Pictures', 'DC Entertainment', 'Warner Bros. Pictures']",Christopher Nolan,"['Christian Bale', 'Michael Caine', 'Gary Oldman', 'Anne Hathaway', 'Tom Hardy', 'Marion Cotillard', 'Joseph Gordon-Levitt', 'Morgan Freeman', 'Matthew Modine', 'Juno Temple', 'Ben Mendelsohn', 'Burn Gorman', 'Daniel Sunjata', 'Cillian Murphy', 'Alon Abutbul', 'Liam Neeson', 'Nestor Carbonell', 'Josh Stewart', 'Aidan Gillen', 'Tom Conti', 'Joey King', 'Josh Pence', 'John Nolan', 'Warren Brown', 'Sam Kennard', 'Aliash Tepina', 'Nick Julian', 'Miranda Nolan', 'Claire Julien', 'Brett Cullen', 'Reggie Lee', 'Joseph Lyle Taylor', 'Chris Ellis', 'Duane Henry', 'James Harvey Ward', 'Gonzalo Menendez', 'Cameron Jack', 'Lex Daniel', 'Tyler Dean Flores', 'Thomas Lennon', 'Trevor White', 'Rob Brown', 'Daina Griffith', 'Fredric Lehne', 'Courtney Munch', 'Chris Hill', 'Travis Guba', 'Jay Benedict', 'Will Estes', 'David Dayan Fisher', 'Glen Powell', 'Ben Cornish', 'Russ Fega', 'Andres Perez-Molina', 'Brent Briscoe', 'Oliver Cotton', 'Mark Killeen', 'Sarah Goldberg', 'John Macmillan', 'Robert Wisdom', 'Ronnie Gene Blevins', 'John Hollingworth', 'Ian Bohen', 'Uri Gavriel', 'Noel Gugliemi', 'Hector Atreyu Ruiz', 'Patrick Cox', 'Aramis Knight', 'William Devane', 'David Gyasi', 'Patrick Jordan', 'Joshua Elijah Reese', 'Desmond Harrington', 'Mychael Bates', 'Tomas Arana', 'Peter Holden', 'David Monahan', 'Jillian Armenante', 'Aja Evans', 'Aldous Davidson', 'Wade Williams', 'Jake Canuso', 'Julie Mun', 'Rory Nolan', 'Harry Coles', 'Massi Furlan', 'Todd Gearhart', 'Christopher Judge', 'Patrick Leahy', 'Kevin Kiely Jnr', 'Daniel Newman', 'Marc Abbink', 'Isiah Adams', 'Charlie Alejandro', 'Robert Arensen', 'Grant Babbitt', 'Fileena Bahris', 'Rick Bolander', 'Kyle Patrick Brennan', 'Scott Churchson', 'Bill Cowher', 'Graham Curry', 'Aaron Eckhart', 'Stephanie Domini Ehlert', 'John Farrer', 'Frank Fata', 'Christopher Bryan Gomez', 'Vito Grassi', 'Michael Wren Gucciardo', 'Ed Heavey', 'John W. Iwanonkiw', 'Cindy Jackson', 'Daniel Jordano', 'Tiffany Kemp', 'Sun Jae Kim', 'Hrvoje Klecz', 'Alex Kruz', 'Tyler La Marr', 'LeJon Stewart', 'Paul Jude Letersky', 'Joe Lipari', 'Silvia Lombardo', 'Jorge Mardel', 'Cale McConnell', 'David Dale McCue', 'Michael Papajohn', 'Salomon Passariello', 'Allen Merritt', 'Olan Montgomery', 'Alex Moore', 'Shane Nolan', 'Kyle David Pierce', 'Troy Polamalu', 'Michael Power', 'James Rawlings', 'Kirsten Roeters', 'Ben Roethlisberger', 'Mark Roman', 'Eric Salazar', 'Emily Schooley', 'Thomas Tull', 'Chris Vaina', 'Barbara Vincent', 'Justin Michael Woods', 'Jason Yee', 'John Zion', 'Alex Ziwak', 'Tommy Bayiokos', 'Jeff Moffitt', 'Diogo Hausen', 'Gary Sievers', 'Orion McCabe', 'London May', 'James Quinn', 'Joe Fishel', 'Ming Wang', 'Simon Rhee', 'Hines Ward', 'Heath Miller', 'Collin Taylor']",250000000,1081041287,7.8
tt0903624,2012,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']","['Warner Bros. Pictures', 'Metro-Goldwyn-Mayer', 'New Line Cinema', 'WingNut Films']",Peter Jackson,"['Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Graham McTavish', 'Aidan Turner', 'Ken Stott', ""Dean O'Gorman"", 'James Nesbitt', 'Mark Hadlow', 'Stephen Hunter', 'William Kircher', 'John Callen', 'Peter Hambleton', 'Jed Brophy', 'Adam Brown', 'Ian Holm', 'Elijah Wood', 'Hugo Weaving', 'Cate Blanchett', 'Christopher Lee', 'Andy Serkis', 'Sylvester McCoy', 'Barry Humphries', 'Jeffrey Thomas', 'Michael Mizrahi', 'Lee Pace', 'Manu Bennett', 'Conan Stevens', 'John Rawls', 'Stephen Ure', 'Timothy Bartlett', 'Bret McKenzie', 'Kiran Shah', 'Benedict Cumberbatch', 'Glenn Boswell', 'Thomas Robins', 'Luke Evans', 'Dan Hennah', 'Stephen Gledhill', 'Tim Gordon', 'Sonia Forbes Adam', 'Oscar Strik', 'Erin Banks', 'Brian Hotter', 'Eric Vespe', 'Mervyn Smith', 'Ruby Acevedo', 'Katie Jackson', 'Isaac Miller', 'Ella Olssen', 'Louis Ashbourne Serkis', 'Sonny Ashbourne Serkis', 'Ruby Ashbourne Serkis', 'Terry Notary', 'Peter Jackson']",250000000,1021103568,7.335
tt1667889,2012,Ice Age: Continental Drift,"['Animation', 'Comedy', 'Adventure', 'Family']","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",Mike Thurmeier,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Seann William Scott', 'Josh Peck', 'Queen Latifah', 'Jennifer Lopez', 'Peter Dinklage', 'Wanda Sykes', 'Keke Palmer', 'Josh Gad', 'Nick Frost', 'Aziz Ansari', 'Alain Chabat', 'Kunal Nayyar', 'Drake', 'Nicki Minaj', 'Rebel Wilson', 'Alan Tudyk', 'Ester Dean', ""Eddie 'Piolin' Sotelo"", 'Joy Behar', 'Heather Morris', 'Chris Wedge', 'Christopher Campbell', 'Karen Disher', 'Marieve Herington', 'Lucas Leguizamo', 'Allegra Leguizamo', 'Jason Fricchione', 'Ben Gleib', 'George Jacobs', 'James Palumbo', 'Simon Pegg', 'Alexandra Romano', 'Patrick Stewart', 'Brian Scott McFadden', 'Ashley Albert', 'Edita Brychta', 'Dennis T. Carnegie', 'Aimée Castle', 'Jim Conroy', 'Jason Harris', 'Sondra James', 'Alexa Kahn', 'Bill Lobley', 'Chris Phillips', 'Tara Sands', 'Keith Silverstein', 'Ariel Winter', 'Fred Tatasciore']",95000000,877244782,6.355
tt1673434,2012,The Twilight Saga: Breaking Dawn - Part 2,"['Adventure', 'Fantasy', 'Drama', 'Romance']","['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment', 'Lionsgate']",Bill Condon,"['Robert Pattinson', 'Kristen Stewart', 'Taylor Lautner', 'Peter Facinelli', 'Elizabeth Reaser', 'Ashley Greene', 'Jackson Rathbone', 'Nikki Reed', 'Kellan Lutz', 'Billy Burke', 'Dakota Fanning', 'Jamie Campbell Bower', 'Maggie Grace', 'Mackenzie Foy', 'Michael Sheen', 'Cameron Bright', 'Chaske Spencer', 'MyAnna Buring', 'Christopher Heyerdahl', 'Julia Jones', 'Booboo Stewart', 'Andrea Powell', 'Christian Camargo', 'Daniel Cudmore', 'Guri Weinberg', 'Lee Pace', 'Rami Malek', 'Casey LaBow', 'Joe Anderson', 'Angela Sarafyan', 'Valorie Curry', 'Noel Fisher', 'Tyson Houseman', 'Lateef Crowder', 'Charlie Bewley', 'Billy Wagenseller', 'Mía Maestro', 'Wendell Pierce', 'Omar Metwally', 'Andrea Gabriel', 'Judi Shekoni', 'Tracey Heggins', 'Patrick Brennan', 'Marlane Barnes', 'Toni Trucks', 'Erik Odom', 'Amadou Ly', 'Janelle Froehlich', 'Masami Kosaka', 'Alex Rice', 'Marisa Quinn', 'Bill Tangradi', 'J. D. Pardo', 'Lisa Howard']",120000000,829747654,6.5
tt0948470,2012,The Amazing Spider-Man,"['Action', 'Adventure', 'Fantasy']","['Marvel Entertainment', 'Laura Ziskin Productions', 'Columbia Pictures', 'Matt Tolmach Productions', 'Arad Productions']",Marc Webb,"['Andrew Garfield', 'Emma Stone', 'Rhys Ifans', 'Denis Leary', 'Martin Sheen', 'Sally Field', 'Irrfan Khan', 'Max Charles', 'Campbell Scott', 'Embeth Davidtz', 'Chris Zylka', 'C. Thomas Howell', 'Jake Keiffer', 'Hannah Marks', 'Kari Coleman', 'Michael Barra', 'Leif Gantvoort', 'Andy Pessoa', 'Kelsey Asbille', 'Kevin McCorkle', 'Andy Gladbach', 'Ring Hendricks-Tellefsen', 'Barbara Eve Harris', 'Stan Lee', 'Danielle Burgio', 'Tom Waite', 'Keith Campbell', 'Steve DeCastro', 'Jill Flint', 'Mark Daugherty', 'Milton González', 'Skyler Gisondo', 'Charlie DePew', 'Jacob Rodier', 'Vincent Laresca', 'Damien Lemon', 'Ty Upshaw', 'James Chen', 'Alexander Bedria', 'Tia Texada', 'Jay Caputo', 'John Burke', 'Terry Bozeman', 'Jennifer Lyons', 'Michael Massee', 'Amber Stevens West', 'Max Bogner', 'Ethan Cohn', 'Miles Elliot', 'Miranda LaDawn Hill', 'Amanda MacDonald', 'Maury Morgan', 'Michael Papajohn']",215000000,757930663,6.7
tt1277953,2012,Madagascar 3: Europe's Most Wanted,"['Animation', 'Family', 'Comedy', 'Adventure']","['DreamWorks Animation', 'Paramount', 'Pacific Data Images']",Tom McGrath,"['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Frances McDormand', 'Sacha Baron Cohen', 'Andy Richter', 'Cedric the Entertainer', 'Jessica Chastain', 'Bryan Cranston', 'Martin Short', 'Paz Vega', 'Frank Welker', 'Tom McGrath', 'Chris Miller', 'Christopher Knights', 'Conrad Vernon', 'Vinnie Jones', 'Steve Jones', 'Nick Fletcher', 'Danny Jacobs', ""Dan O'Connor"", 'Eric Darnell', 'Stephen Kearin', 'Emily Nordwind', 'Asucena Jimenez']",145000000,746921274,6.6
tt1392170,2012,The Hunger Games,"['Science Fiction', 'Adventure', 'Fantasy']","['Lionsgate', 'Color Force']",Gary Ross,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Lenny Kravitz', 'Stanley Tucci', 'Donald Sutherland', 'Wes Bentley', 'Toby Jones', 'Alexander Ludwig', 'Isabelle Fuhrman', 'Amandla Stenberg', 'Willow Shields', 'Sandra Ellis Lafferty', 'Paula Malcomson', 'Rhoda Griffis', 'Sandino Moya-Smith', 'Raiko Bowman', 'Dwayne Boyd', 'Anthony Reynolds', 'Judd Lormand', 'Kimiko Gelman', 'Nelson Ascencio', 'Bruce Bundy', 'Dayo Okeniyi', 'Leven Rambin', 'Jack Quaid', 'Latarsha Rose', 'Ian Nelson', 'Kalia Prescott', 'Ethan Jamieson', 'Jacqueline Emerson', 'Mackenzie Lintz', 'Imanol Yepez-Frias', 'Annie Thurman', 'Dakota Hood', 'Amber Chaney', 'Karan Kendrick', 'Shane Bissell', 'Kate Kneeland', 'Steve Coulter', 'Sharon Conley', 'Tim Taylor', 'John Ross', 'Phillip Troy Linger', 'Julie Ivey', 'Mark Meekins', 'Jeremy Marinas']",75000000,694394724,7.193
tt1409024,2012,Men in Black 3,"['Action', 'Comedy', 'Science Fiction']","['Columbia Pictures', 'Hemisphere Media Capital', 'Amblin Entertainment', 'Parkes+MacDonald Image Nation', 'Imagenation Abu Dhabi FZ']",Barry Sonnenfeld,"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Jemaine Clement', 'Emma Thompson', 'Michael Stuhlbarg', 'Mike Colter', 'Nicole Scherzinger', 'Michael Chernus', 'Alice Eve', 'David Rasche', 'Keone Young', 'Bill Hader', 'Cayen Martin', 'Clarke Thorell', 'Adam Mucci', 'Tom McComas', 'Douglas Crosby', 'Woodie King Jr.', ""Jack O'Connell"", 'Tobias Segal', 'Jon Shaver', 'Gerritt Vandermeer', ""Alexandra O'Hara"", ""Violet O'Hara"", 'Valence Thomas', 'Chloe Sonnenfeld', 'Lanny Flaherty', ""Jonathan O'Hara"", 'Rick Baker', ""Joseph D'Onofrio"", 'Joseph R. Gannascoli', 'Katy Frame', 'Kevin Townley', 'Stephen Brian Jones', 'Tyler Johnson', 'Kati Rediger', 'Victor Joel Ortiz', 'Charlie Barnett', 'Ian Blackman', 'Jeremy Beiler', 'Liliane Klein', 'Britt Chandler Johnson', 'Jared Johnston', 'Ken Arnold', 'Jonathan Drew', 'Joel Brady', 'David Pittu', 'Lenny Venito', 'Anthony J. Gallo', 'James Martin Kelly', 'Will McLaughlin', 'Kimmy Suzuki', 'Kirk Larsen', 'Rebecca Glasscock', 'Barry Sonnenfeld', 'Susan Ringo', 'Stephanie Ellis', 'Ben Mac Brown', 'Amy Erwitt', 'Brad Abrell', 'Tim Blaney', 'Thom Fountain', 'Carl J. Johnson', 'Will Arnett', 'Jada Pinkett Smith', 'Tony Shalhoub', 'Alex Ziwak', 'Jason Liles', 'Jesse Ridgway', 'Justin Bieber', 'Erin Lindsey Krom', 'Tim Burton', 'Eha Urbsalu']",225000000,624026776,6.506
tt0454876,2012,Life of Pi,"['Adventure', 'Drama']","['Fox 2000 Pictures', 'Dune Entertainment', 'Ingenious Media', 'Haishang Films', 'Big Screen Productions', 'Ingenious Film Partners', 'Netter Productions']",Ang Lee,"['Suraj Sharma', 'Irrfan Khan', 'Ayush Tandon', 'Gautam Belur', 'Adil Hussain', 'Tabu', 'Ayaan Khan', 'Mohd Abbas Khaleeli', 'Vibish Sivakumar', 'Rafe Spall', 'Gérard Depardieu', 'James Saito', 'Jun Naito', 'Andrea Di Stefano', 'Shravanthi Sainath', 'Elie Alouf', 'T.M. Karthik', 'Amarendran Ramanan', 'Hari Mina Bala', 'Wang Bo-chieh', 'Ko I-Chen', 'Jag Huang', 'Ravi Natesan', 'Adyant Balaji', 'Chirag Agarwal', 'Ahan André Kamath', 'Om Kamath', 'Srilekh Katta', 'Swati Van Rijswijk', 'M. Keerthana', 'Indumohan Poornima', 'Josephine Nithya B.', 'Samyuktha S.', 'A. Deiva Sundari', 'G. Vasantakumary', 'A. Vithya', 'Mythili Prakash', 'Raj Patel', 'Hadiqa Hamid', 'Iswar Srikumar', 'Padmini Ramachandran']",120000000,609016565,7.397
tt1637725,2012,Ted,"['Comedy', 'Fantasy']","['Universal Pictures', 'MRC', 'Fuzzy Door Productions', 'Bluegrass Films', 'Smart Entertainment']",Seth MacFarlane,"['Mark Wahlberg', 'Mila Kunis', 'Seth MacFarlane', 'Joel McHale', 'Giovanni Ribisi', 'Patrick Warburton', 'Matt Walsh', 'Jessica Barth', 'Aedin Mincks', 'Bill Smitrovich', 'Patrick Stewart', 'Norah Jones', 'Sam J. Jones', 'Tom Skerritt', 'Bretton Manley', 'Ralph Garman', 'Alex Borstein', 'John Viener', 'Laura Vandervoort', 'Robert Wu', 'Ginger Gonzaga', 'Jessica Stroup', 'Melissa Ordway', 'Max Harris', 'Zane Cowans', 'T.J. Hourigan', 'Owen Clarke', 'Kristina Ellery', 'Katelyn Lorren', 'Chanty Sok', 'Sarah Fischer', 'Cassie Djerf', 'Joe Siriani', 'Pat Shea', 'Josh Duvendeck', 'Chris Cox', 'Henry Penzi', 'Tania Cabrera', 'Colton Shires', 'Viera Andrea Moya', 'Heajee Kim', 'Lydia Hannibal', 'Shawn Thornton', 'Eric Weinstein', 'Danny Smith', 'Mike Nikitas', 'Robin Hamilton', 'Mike Henry', 'Johnny Lee Davenport', 'Chris Everett', 'Tara Strong', 'Ted Danson', 'Ryan Reynolds', 'Olivia Jordan', 'Alexandra Creteau', 'Emmalyn Anderson', 'John Franchi', 'Ronald Boone', 'Paul Campbell']",50000000,549368315,6.401
tt1217209,2012,Brave,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']","['Walt Disney Pictures', 'Pixar']",Mark Andrews,"['Kelly Macdonald', 'Billy Connolly', 'Emma Thompson', 'Julie Walters', 'Robbie Coltrane', 'Kevin McKidd', 'Craig Ferguson', 'Sally Kinghorn', 'Eilidh Fraser', 'Peigi Barker', 'Steven Cree', 'Steve Purcell', ""Callum O'Neill"", 'Patrick Doyle', 'John Ratzenberger']",185000000,538983207,7.01
tt1772341,2012,Wreck-It Ralph,"['Family', 'Animation', 'Comedy', 'Adventure']","['Walt Disney Animation Studios', 'Walt Disney Pictures']",Rich Moore,"['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer', 'Jane Lynch', ""Ed O'Neill"", 'Dennis Haysbert', 'Edie McClurg', 'Alan Tudyk', 'Jess Harnell', 'Mindy Kaling', 'Joe Lo Truglio', 'Raymond S. Persi', 'Rachael Harris', 'Skylar Astin', 'Adam Carolla', 'Horatio Sanz', 'Maurice LaMarche', 'Stefanie Scott', 'John DiMaggio', 'Rich Moore', 'Katie Lowes', 'Jamie Elman', 'Josie Trinidad', 'Cymbre Walk', 'Tucker Gilmore', 'Brandon Scott', 'Tim Mertens', 'Kevin Deters', 'Gerald C. Rivers', 'Martin Jarvis', 'Brian Kesinger', 'Roger Craig Smith', 'Phil Johnston', 'Reuben Langdon', 'Kyle Hebert', 'Jamie Sparer Roberts', 'Ava Acres', 'Isabella Acres', 'Bob Bergen', 'David Boat', 'Mike Carlsen', 'Reed Buck', 'David Cowgill', 'Jim Cummings', 'Terri Douglas', 'Sandy Fox', 'Eddie Frierson', 'Earl Ghaffari', 'Emily Hahn', 'Jennifer Hale', 'Daniel Kaz', 'Dave Kohut', 'Lauren MacMullan', 'Mona Marshall', 'Scott Menville', 'Laraine Newman', 'Paul Pape', 'Lynwood Robinson', 'Trenton Rogers', 'Jadon Sand', 'Kath Soucie', 'April Stewart', 'Fred Tatasciore', 'Jennifer Christine Vera', 'Elizabeth Daily', 'Will Deters', 'Debi Derryberry']",165000000,471222889,7.325
tt1707386,2012,Les Misérables,"['History', 'Drama']","['Universal Pictures', 'Working Title Films', 'Cameron Mackintosh Ltd.', 'Relativity Media']",Tom Hooper,"['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway', 'Amanda Seyfried', 'Sacha Baron Cohen', 'Helena Bonham Carter', 'Eddie Redmayne', 'Aaron Tveit', 'Samantha Barks', 'Daniel Huttlestone', 'Cavin Cornwall', 'Josef Altin', 'David Hawley', 'Adam Jones', 'John Barr', 'Tony Rohr', 'Richard Dixon', 'Andy Beckwith', 'Stephen Bent', 'Colm Wilkinson', 'Georgie Glen', 'Heather Chasen', 'Paul Thornley', 'Paul Howell', 'Stephen Tate', 'Michael Jibson', 'Kate Fleetwood', 'Hannah Waddingham', 'Clare Foster', 'Kirsty Hoiles', 'Jenna Boyd', 'Alice Fearn', 'Alison Tennant', 'Marilyn Cutts', 'Cathy Breeze', 'John Albasiny', 'Bertie Carvel', 'Tim Downie', 'Andrew Havill', 'Dick Ward', 'Nicola Sloane', 'Daniel Evans', 'David Stoller', 'Ross McCormack', 'Jaygann Ayeh', 'Adrian Scarborough', 'Frances Ruffelle', 'Lynne Wilmot', 'Charlotte Spencer', 'Julia Worsley', 'Keith Dunphy', 'Ashley Artus', 'John Surman', 'David Cann', 'James Simmons', 'Polly Kemp', 'Ian Pirie', 'Adam Pearce', 'Julian Bleach', 'Marc Pickering', 'Isabelle Allen', 'Natalya Wallace', 'Phil Snowden', 'Hadrian Delacey', 'Lottie Steer', 'Sam Parks', 'Mark Donovan', 'Lewis Kirk', 'Leighton Rafferty', 'Peter Mair', 'Jack Chissick', 'Dianne Pilkington', 'Robyn North', 'Norma Atallah', 'Patrick Godfrey', 'Mark Roper', 'Paul Leonard', 'Miles Roughley', 'Cameron Strefford', 'Alfie Davis', 'Joseph West', 'Joel Phillimore', 'Jacqueline Dankworth', 'Amelia Jefford', 'Chris Barnes', 'Richard Cordery', 'Killian Donnelly', 'Fra Fee', 'Gabriel Vick', 'George Blagden', 'Hugh Skinner', 'Stuart Neal', 'Alistair Brammer', 'Iwan Lewis', 'Katy Secombe', 'Hadley Fraser', 'Linzi Hateley', 'Gemma Wardle', 'Gina Beck', 'Katie Hall', 'Lisa Hull', 'Andrea Deck', 'Jessica Duncan', 'Kerry Ingram', 'John Warnaby', 'Michael Sarne', 'Freya Parks', 'Richard Bremmer', 'Alexander Brooks', 'Eleanor Bruce', 'Emma Dukes', 'Stephen Matthews', 'Peter Saracen', 'Sebastian Sykes', 'Phil Zimmerman', 'Bessie Carter', 'Helen Cotterill', 'Tricia Deighton', 'Mandy Holliday', 'Charlotte Hope', 'Jackie Marks', 'Sara Pelosi', 'Mary Roscoe', 'Amelia Scaramucci', 'Caroline Sheen', 'Rachael Archer', 'Lorna Brown', 'Antonia Clarke', 'Mary Cormack', 'Sonya Cullingford', 'Holly Dale Spencer', 'Amy Griffiths', 'Fania Grigoriou', 'Amanda Henderson', 'Alexia Khadime', 'Luisa Lazzaro', ""Gemma O'Duffy"", 'Amy Ellen Richardson', 'Olivia Rose-Aaron', 'Robyn Miranda Simpson', 'Rachel Stanley', 'Nancy Sullivan', 'Rebecca Sutherland', 'Tabitha Webb', 'Gerard Bentall', 'Tony Bignell', 'Michael Cahill', 'Richard Colson', 'Kerry Ellis', 'Simon Fisher-Becker', 'Sarah Flind', 'Kelly-Anne Gower', 'James Greene', 'Nick Holder', 'Chris Howell', 'Alison Jiear', 'Terence Keely', 'Martin Marquez', 'Sally Mates', 'Jeff Nicholson', 'Adam Searles', 'Simon Shorten', 'Juliet Alderice', 'Sean Buckley', 'Valerie Cutko', 'Spike Grimsey', 'Matt Harrop', 'Georgina Jackson', 'Perry Millward', 'Phil Philmar', 'Joyce Springer', 'Julie Stark', 'Dominic Applewhite', 'Matthew Corner', 'Andy Coxon', 'Jonathan Dudley', 'Rhidian Marc', 'Chris Milford', 'Jamie Muscato', 'Joseph Peters', 'David Roberts', 'Stevee Davies', 'Jonny Purchase', 'Matt Seadon Young', 'Jos Slovick', 'Samuel J. Weir', 'Sophie Huchinson', 'Ella Hunt', 'Claire Machin', 'Brenda Moore', 'Mischa Purnell', 'Annette Yeo', 'Josephine Darvill-Mills', 'Jennifer Essex', 'Vicky Evans', 'Edward Lewis French', 'Nigel Garton', 'Lynn Jezzard', 'Nicholas Keegan', 'Steve Kirkham', 'Vanessa Lee Hicks', 'Ian Parsons', 'Gemma Payne', 'Clinten Pearce', 'Claire Piquemal', 'Aaron Sillis', 'Ian Waller', 'Matthew Seadon-Young']",61000000,441809770,7.3
tt1853728,2012,Django Unchained,"['Drama', 'Western']","['The Weinstein Company', 'Columbia Pictures']",Quentin Tarantino,"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington', 'Samuel L. Jackson', 'Walton Goggins', 'Dennis Christopher', 'James Remar', 'David Steen', 'Dana Gourrier', 'Nichole Galicia', 'Laura Cayouette', 'Ato Essandoh', 'Sammi Rotibi', 'Clay Donahue Fontenot', 'Escalante Lundy', 'Miriam F. Glover', 'Don Johnson', 'Franco Nero', 'James Russo', 'Tom Wopat', 'Don Stroud', 'Amber Tamblyn', 'Bruce Dern', 'M.C. Gainey', 'Cooper Huckabee', 'Doc Duhame', 'Jonah Hill', 'Lee Horsley', 'Zoë Bell', 'Michael Bowen', 'Robert Carradine', 'Jake Garber', 'Ted Neeley', 'James Parks', 'Tom Savini', 'Michael Parks', 'John Jarratt', 'Quentin Tarantino', 'Amari Cheatom', 'Keith Jefferson', 'Marcus Henderson', 'Lil Chuuch', 'Kinetic', 'Louise Stratten', 'Kim Robillard', 'Shana Stein', 'Shannon Hazlett', 'Jack Lucarelli', 'Victoria Thomas', 'Grace Collins', 'Sharon Pierre-Louis', 'Christopher Berry', 'Kim Collins', 'Dane Rhodes', 'J.D. Evermore', 'Rex Linn', 'Michael Bacall', 'Ronan Hice', 'Ned Bellamy', 'Dave Coennen', 'Danièle Watts', 'Jon Eyez', 'Omar Dorsey', 'Evan Parke', 'Craig Stark', 'Brian Brown', 'Ritchie Montgomery', 'Nicholas Dashnaw', 'Jarrod Bunch', 'Edrick Browne', 'Kerry Sims', 'Jamal Duff', 'Todd Allen', 'Lewis Smith', 'Keniaryn Mitchell', 'Jakel Marshall', 'Carl Singleton', 'Ashley Toman', 'John McConnell', 'Mark Amos', ""Monica Rene'e Anderson"", 'Marsha Stephanie Blake', 'Catherine Lambert', 'Deborah Ayorinde', 'Takara Clark', 'Kimberley Drummond', 'Tenaj L. Jackson', 'Carl Bailey', 'Ross P. Cook', 'Gregory Allen Gabroy', 'Seth Bailey', 'David G. Baker', 'Richie J. Ladner', 'Glen Warner', 'Kesha Bullard', 'Edward J. Clare', 'Jordon Michael Corbin', 'Mike DeMille', 'Gary Grubbs', 'Justin Hall', 'Sandra Linz', 'Kasey James', 'Skipper Landry', 'Cindy Mah', 'Johnny Otto', 'Belinda Owino', 'Mark Ulano', 'Misty Upham', 'Russ Tamblyn', 'Fatimah Taliah', 'Santana Draper']",100000000,425368238,8.167
tt1446714,2012,Prometheus,"['Science Fiction', 'Adventure', 'Mystery']","['Dune Entertainment', 'Scott Free Productions', 'Brandywine Productions', '20th Century Fox']",Ridley Scott,"['Noomi Rapace', 'Michael Fassbender', 'Logan Marshall-Green', 'Charlize Theron', 'Idris Elba', 'Guy Pearce', 'Sean Harris', 'Rafe Spall', 'Kate Dickie', 'Benedict Wong', 'Emun Elliott', 'Patrick Wilson', 'Ian Whyte', 'Lucy Hutchinson', 'Branwell Donaghey', 'Vladimir Furdik', 'C.C. Smiff', 'Shane Steyn', 'John Lebar', 'Anil Biltoo', 'Giannina Facio', 'James Embree', 'Robin Atkin Downes', 'Louisa Staples', 'Annie Penn', 'Daniel James']",130000000,403354469,6.5
